Date,S&P 500,EA,TTWO,ATVI,XON,CVX,COP,HAL,KMI,PSX,EPD,ET,PAA,LMT,RTN,LDOS,BA,NOC,GD,OSK,KBR,FB,AAPL,AMZN,NFLX,GOOG,MSFT,IBM,INTC,PYPL,GS,JPM,MS,BAC,C,CS,UBS,UAL,LUV,DAL,AAL,ALK,JBLU,SAVE,WM,RSG,WCN
2006-04-10,1296.62,54.9,18.5699,5.8931,,35.0443,31.5976,31.9171,,,5.1637,,8.6445,48.529,31.6189,,57.6346,45.3518,47.5115,52.9387,,,8.4762,36.61,4.0357,,19.9533,55.3918,12.6957,,135.0109,29.0877,41.3131,32.7204,377.6048,35.2049,,35.1687,16.1174,,35.7431,7.8269,10.57,,22.0383,19.704,9.5676
2006-04-11,1286.57,54.42,18.9999,5.8707,,34.8917,31.9103,30.9773,,,5.1449,,8.6272,47.9908,31.3277,,57.4776,44.9538,47.2563,52.4401,,,8.3922,36.06,4.0743,,19.8363,54.7576,12.5646,,132.2601,28.9002,40.7185,32.6345,373.9808,34.5733,,35.6717,15.9147,,35.3472,7.674,10.2,,22.2296,19.7546,9.4372
2006-04-12,1288.12,55.38,18.8699,5.9603,,34.4281,31.896,30.9329,,,5.1345,,8.5906,47.7939,30.9158,,59.361,44.3666,46.6003,53.2396,,,8.2342,36.13,4.1029,,19.8875,54.4809,12.5384,,132.5676,29.1016,40.9457,32.7491,375.005,34.5733,,36.2119,16.1451,,35.3472,7.71,10.18,,22.1185,19.9342,9.4661
2006-04-13,1289.12,55.06,18.7999,5.9737,,34.4927,31.806,31.1064,,,5.1136,,8.4713,47.8005,31.0294,,59.1612,44.5819,46.5711,53.2912,,,8.2045,36.62,4.17,,19.7925,55.3108,12.7548,,132.4928,29.303,40.8808,32.7563,378.5502,34.463,,36.7241,16.2833,,36.4123,7.9192,10.4,,22.2913,20.0401,9.3937
2006-04-17,1285.33,54.39,17.9299,5.7810000000000015,,34.8095,32.3698,31.8485,,,5.1658,,8.504,48.2862,31.1573,,58.7475,44.9212,46.8336,52.2767,,,7.9998,35.27,4.1714,,19.6243,55.0814,12.5843,,134.5787,29.1711,41.2897,32.5772,380.9137,34.7512,,35.9604,15.629,,34.7816,7.7932,9.47,,22.0629,19.9342,9.3454
2006-04-18,1307.28,56.01,18.0599,6.0947,,35.7191,33.4641,32.6713,,,5.22,,8.4751,49.3232,31.8888,,59.4252,45.5214,48.4372,52.5776,,,8.1738,36.28,4.2571,,19.9021,56.2081,12.7154,,137.5788,29.5878,42.6074,32.921,381.9378,35.5667,,35.2712,16.1082,,34.923,7.9799,9.51,,22.3098,20.2012,9.4734
2006-04-19,1309.93,56.4,17.5799,6.1261,,35.8012,33.5304,33.2723,,,5.2262,,8.4924,49.8679,31.8817,,60.6094,45.8411,50.5948,53.4287,,,8.1034,36.89,4.44,,19.7632,55.2298,12.8269,,138.8253,29.6017,42.2958,32.9855,379.9683,36.4253,,35.4295,15.9976,,36.2332,7.9619,9.43,,22.6369,19.925,9.5265
2006-04-20,1311.46,56.94,17.4499,6.2202,,35.2262,33.0946,33.3974,,,5.2262,,8.5579,50.4061,32.4925,,60.9946,46.0238,49.8076,53.0762,,,8.3478,36.34,4.4443,,19.7632,55.3378,12.7548,,139.781,29.5878,42.179,33.1502,380.5198,36.4437,,34.2653,15.1867,,35.8185,,9.29,,22.6924,20.0953,9.5265
2006-04-21,1311.28,55.75,17.2899,6.1171,,36.0771,34.3452,33.6112,,,5.2533,,8.5406,50.5636,32.2581,,61.6795,45.9651,49.4796,53.85,,,8.275,36.03,4.4,,19.8509,55.0949,12.499,,138.1522,29.5184,42.2115,33.5728,378.2351,36.6399,,32.0766,14.7444,,35.564,8.4904,8.95,,22.5999,20.1966,9.5048
2006-04-24,1308.11,54.88,16.7599,6.0454,,35.7895,33.0851,32.389,,,5.2763,,8.4713,50.9246,32.6629,,61.4227,46.474,49.9534,54.5033,,,8.1157,35.79,4.4629,,19.8217,55.3985,12.4007,,137.7025,29.6434,42.3932,33.7161,378.1563,36.738,,33.5947,15.2789,,39.4946,8.6119,9.4,,22.532,19.9756,9.5482
2006-04-25,1301.74,54.87,16.8999,6.0947,,35.4492,32.3319,31.792,,,5.2179,,8.4462,50.0123,32.1445,,60.7164,45.0582,49.793,55.277,,,8.1676,35.55,4.5257,,19.8217,55.7763,12.558,,135.5789,29.3239,41.783,33.7304,373.902,36.6215,,33.4364,14.9655,,40.2769,8.6636,10.64,,22.5752,19.9065,9.384
2006-04-26,1305.41,55.25,17.5999,6.0589,,35.3377,31.8108,31.6226,,,5.269,,8.4173,49.5988,32.0877,,60.5737,44.3992,49.5889,56.3172,,,8.412,35.79,4.4971,,19.8144,56.2351,12.781,,136.0785,29.6295,41.809,34.1745,376.1867,36.9588,,33.306,14.9379,,40.522,8.5782,10.72,,23.3466,20.0078,9.3188
2006-04-27,1309.72,57.3,17.4299,6.2337,,35.1968,31.356,31.0499,,,5.2605,,8.4096,49.6644,32.6842,,59.9959,44.1578,49.7711,54.8386,,,8.5613,35.74,4.47,,19.9241,56.5927,13.1679,,136.5532,30.5255,42.1725,35.1272,383.1984,37.713,,34.3026,15.1314,,41.7568,8.7064,10.6,,23.797,20.2334,9.3599
2006-04-28,1310.61,56.8,17.0499,6.3591,,35.8071,31.6923,31.5218,,,5.2499,,8.4039,49.8154,31.4414,,59.5322,43.6489,47.8322,52.612,,,8.6885,35.21,4.2343,,17.6575,55.5537,13.1023,,133.4886,31.5187,41.7376,35.7575,397.5235,38.2366,,33.5388,14.9471,,40.7765,8.5377,10.26,,23.4342,20.261,9.2971
2006-05-01,1305.19,54.9,17.1599,6.0544,,35.8951,32.1187,32.1067,,,5.2732,,8.4231,50.5242,32.528,,59.8247,43.8838,48.3424,51.675,,,8.591,34.59,4.2286,,17.7598,55.4795,12.781,,130.2906,31.1019,40.9976,35.2275,393.6239,37.985,,32.8589,15.1222,,41.1724,8.4095,10.21,,23.2653,19.948,9.3526
2006-05-02,1313.21,54.54,16.6699,6.0141,,36.8516,32.7724,32.6431,,,5.2796,,8.4751,50.4783,32.5351,,60.8734,43.9099,48.9839,47.2305,,,8.8403,34.38,4.3143,,17.5551,55.6077,12.8466,,132.2727,31.602,41.6338,35.428,394.7381,39.4569,,33.5388,15.1222,,42.7937,8.8795,9.69,,23.5468,19.9894,9.3454
2006-05-03,1308.12,54.5,16.3099,6.1127,,36.3235,31.9766,31.8929,,,5.3093,,8.4323,49.8417,32.5777,,61.2586,44.1578,48.7798,47.6689,,,8.781,33.96,4.2443,,16.9409,55.7966,12.6302,,132.5392,31.5742,41.1664,35.3134,396.7277,38.4379,,35.0384,15.2143,,45.0559,8.8705,9.77,,23.5843,19.9019,9.2947
2006-05-04,1312.25,48.55,16.0199,5.8662,,36.3822,31.5265,32.2196,,,5.3093,,8.5595,49.6776,32.6842,,61.8079,44.1513,49.5889,47.0327,,,8.7798,34.47,4.2843,,17.1383,55.6144,12.7488,,131.6148,31.734,41.4131,35.7719,392.9872,39.1235,,35.979,15.5369,,45.2915,8.9335,9.9,,23.6531,20.1045,9.442
2006-05-05,1325.76,47.85,16.6199,6.6146,,36.5876,31.6687,32.1228,,,5.4154,,8.7297,50.137,33.0465,,63.1134,44.4775,50.0408,46.8866,,,8.8736,35.04,4.3286,,17.4016,55.9855,12.8609,,136.903,32.4007,42.536,36.1515,400.8661,40.0544,,36.2957,15.3065,,45.8005,8.9403,9.82,,23.8095,20.169,9.5796
2006-05-08,1324.66,47.39,16.1399,6.4891,,36.3881,31.7255,32.272,,,5.356,,8.7865,50.1239,33.2666,,62.4856,44.745,49.414,45.9581,,,8.8736,34.69,4.2857,,17.3504,56.1272,13.2564,,136.1868,32.0187,42.4516,35.8936,399.1948,39.9727,,33.0638,15.0577,,44.5846,8.9245,9.8,,23.822,20.1367,9.6014
2006-05-09,1325.14,47.55,16.1899,6.6863,,36.8868,31.8202,32.9819,,,5.3284,,8.7865,49.776,33.0322,,62.557,44.5036,49.4796,45.941,,,8.7675,34.84,4.3886,,17.27,56.3574,13.118,,138.0356,31.9632,42.6788,35.9509,400.7069,40.1614,,32.7844,15.2604,,48.666,9.0932,9.8,,23.8846,20.0262,9.6811
2006-05-10,1322.85,47.98,16.3599,6.4533,,36.8986,32.0761,33.1675,,,5.392,,8.8354,50.3273,33.501,,63.6627,44.3731,48.8818,44.9093,,,8.7144,34.16,4.4157,,17.3796,56.1339,12.907,,136.6532,31.8937,42.3283,35.9366,400.309,40.1802,,32.2349,15.1498,,47.2238,8.857,9.74,,23.7094,19.9434,9.669
2006-05-11,1305.92,46.2,15.3699,6.2292,,36.7988,31.6829,32.2922,,,5.3581,,8.8413,50.032,33.3021,,63.1402,44.1643,48.5976,44.2388,,,8.412,33.53,4.2514,,16.9775,55.836,12.762,,132.6474,31.3589,41.7116,35.5928,393.7831,39.9475,,31.3687,14.9563,,46.3001,,9.72,,23.4467,19.3587,9.5941
2006-05-12,1291.24,44.96,15.4299,6.0006,,36.0184,30.8823,31.0862,,,5.3029,,8.7943,48.9753,32.8547,,62.2812,43.4988,47.526,44.1442,,,8.3564,32.73,4.2271,,16.9409,55.7886,12.5511,,130.0075,30.7824,41.082,35.2418,389.8834,39.2808,,31.2011,14.7904,,45.2632,8.4342,9.5,,23.1464,19.1009,9.512
2006-05-15,1294.5,44.66,15.0999,6.0051,,35.5372,30.0911,30.3521,,,5.2392,,8.7473,49.5135,33.572,,61.4581,43.6619,47.8832,44.3079,,,8.3675,32.78,4.0643,,16.9921,56.1272,12.7356,,127.5341,30.9352,40.2901,35.4925,394.0218,38.7524,,31.5084,14.984,,46.8939,8.866,9.9,,22.8649,18.8063,9.6593
2006-05-16,1292.08,43.24,15.0199,5.9244,,35.502,30.6217,30.2553,,,5.2605,,8.8158,49.717,33.0109,,61.8446,43.4793,47.1397,45.4535,,,8.0207,32.76,4.0943,,16.8894,55.6329,12.5643,,127.1676,30.7824,40.2836,35.557,394.2606,38.5763,,30.4467,14.901,,45.103,8.4545,9.87,,22.99,19.0871,9.6473
2006-05-17,1270.32,42.18,14.8899,5.8079,,34.8917,29.9159,29.7511,,,5.1671,,8.8452,48.1221,32.4712,,59.9621,42.9181,45.9005,44.8505,,,8.0553,31.61,4.0129,,16.6838,55.0302,12.3006,,123.4284,30.0393,38.94,34.7834,388.6101,36.7019,,30.5584,14.3573,,43.953,8.324,10.02,,22.646,18.972,9.6473
2006-05-18,1261.81,42.22,14.9199,5.6511,,34.7496,29.7501,28.6701,,,5.1989,,8.8706,47.9514,32.4854,,59.2176,42.9964,45.9078,45.04,,,7.7985,32.61,3.9586,,16.7572,54.6172,12.294,,122.4457,29.6851,38.8556,34.4682,387.8142,36.4063,,30.2138,14.3573,,44.2075,8.324,10.52,,22.7148,18.9674,9.5313
2006-05-19,1267.03,42.52,15.0099,5.4808,,34.6135,29.8835,28.6378,,,5.2032,,8.8765,48.785,32.7055,,60.5633,43.3683,46.9939,44.4371,,,7.9627,33.94,3.9814,,16.5591,54.3599,12.1028,,124.4278,29.692,38.9075,34.5756,388.3713,36.8591,,30.6609,14.3942,,44.6788,8.5399,10.71,,22.965,19.0088,9.4034
2006-05-22,1262.07,42.88,15.0199,5.4091,,34.4655,29.812,28.3757,,,5.2244,,8.806,48.5815,32.7482,,61.3507,44.0143,47.4167,43.6016,,,7.8232,34.83,4.0,,16.7939,54.1838,11.8721,,121.7128,29.6156,38.4077,34.5685,388.6897,35.9723,,29.9437,14.4218,,44.3018,8.5399,10.83,,22.8461,18.8661,9.4178
2006-05-23,1256.58,42.69,14.9999,5.4763,,34.3944,29.8739,28.6701,,,5.2414,,8.7591,47.7414,32.2794,,60.9498,42.9769,45.9224,44.7903,,,7.7948,33.76,3.99,,16.7279,54.0552,11.8325,,119.6725,29.2892,38.148,34.547,386.2226,35.5257,,29.4035,14.1822,,42.5957,8.6771,10.35,,22.7023,18.5208,9.2947
2006-05-24,1258.57,44.0,15.3199,5.4539,,34.0984,29.1354,28.2466,,,5.2074,,8.808,47.3935,32.0024,,58.9671,42.6833,45.434,44.4543,,,7.8183,35.19,3.9914,,17.249,54.0213,11.793,,119.8557,29.2753,38.3622,34.7261,387.2572,35.4187,,28.3045,14.3389,,41.3044,8.5602,10.11,,22.2894,18.4748,9.1619
2006-05-25,1272.88,44.2,15.6699,5.7542,,35.2173,29.8978,29.7672,,,5.2138,,8.9704,47.702,32.1445,,59.4037,42.8333,45.6819,44.9711,,,7.9405,35.63,4.1071,,17.4252,54.2651,11.8985,,122.6872,29.7615,38.7972,35.0341,390.5201,36.0918,,28.5001,14.385,,41.3798,8.5647,10.23,,22.3269,18.6221,9.1377
2006-05-26,1280.16,44.25,15.5499,5.7093,,35.4186,30.236,29.6462,,,5.2499,,9.1583,47.2754,32.1019,,59.7688,42.7547,45.7037,45.3674,,,7.8441,36.07,4.1186,,17.4105,54.6781,12.0105,,127.3675,30.0254,39.3164,35.3707,394.4993,35.9471,,28.9192,14.514,,43.708,8.6614,10.29,,22.646,18.774,9.3696
2006-05-30,1259.87,42.37,15.4799,5.6332,,34.6016,29.5309,29.0694,,,5.3262,,9.2953,47.8595,31.9811,,58.7882,42.5056,46.1265,44.9281,,,7.5566,34.64,3.9286,,16.9921,54.2786,11.7403,,124.7775,29.4767,38.3687,34.8837,390.1222,35.5068,,27.0006,14.4126,,42.049,8.4387,10.26,,22.5646,18.5484,9.2078
2006-05-31,1270.09,42.07,16.2899,5.8617,,35.3949,30.155,30.1486,,,5.3475,,9.4909,47.7739,32.5635,,59.5898,42.3942,46.3889,45.5224,,,7.3776,34.61,3.9557,,16.6251,54.1026,11.8787,,125.7103,29.6156,38.6998,35.0269,392.3506,36.3874,,27.4104,14.8365,,44.019,8.7131,10.42,,22.7711,18.7832,9.285
2006-06-01,1285.71,41.87,16.5899,5.8303,,35.5074,30.3504,30.375,,,5.3072,,9.5301,48.2616,32.8476,,59.869,42.4663,47.0377,46.8833,,,7.6738,35.07,4.0729,,16.7499,54.6375,11.8919,,127.8755,30.2685,39.3229,35.244,396.5685,36.7585,,27.8016,14.6522,,43.5949,8.9583,10.97,,23.1714,19.0687,9.3478
2006-06-02,1288.22,42.41,16.8599,5.8303,,35.9632,30.7363,31.0338,,,5.3029,,9.4792,48.1891,32.4996,,59.9835,42.6367,46.7024,46.513,,,7.6109,34.76,3.9929,,16.7059,53.8453,12.0171,,128.3252,30.4282,39.3294,35.6493,399.0356,37.2051,,26.9354,14.5693,,43.2178,8.8391,10.75,,23.2847,19.1515,9.3744
2006-06-05,1265.29,41.18,16.0699,5.6152,,35.1344,29.7977,30.0112,,,5.2711,,9.3148,47.8991,32.3291,,58.7882,42.4794,46.4691,45.1434,,,7.406,33.49,3.8971,,16.515,53.5338,11.8523,,125.2522,29.8448,38.0702,35.273,394.8972,36.5635,,25.5849,14.4771,,42.0207,8.6074,10.79,,22.668,18.8799,9.2005
2006-06-06,1263.85,40.88,16.6499,5.5346,,34.8858,29.4928,29.6596,,,5.2329,,9.2307,46.7589,31.6757,,57.7288,42.0468,46.1119,44.7041,,,7.3718,33.41,3.8414,,16.2434,54.0078,11.7271,,124.2862,29.435,38.2324,35.121,396.0114,36.0729,,25.7823,14.4905,,43.6231,8.6974,10.89,,23.0708,18.6773,9.2391
2006-06-07,1256.15,41.26,16.5199,5.5211,,33.8439,28.8353,28.4349,,,5.2265,,9.0624,46.7919,31.3419,,58.3086,41.6797,46.2577,44.2304,,,7.2289,33.77,3.7714,,16.1774,53.5947,11.4634,,124.8775,29.3447,38.3882,35.3526,397.5235,35.4313,,26.1251,14.5458,,44.1981,8.7154,10.72,,23.2029,18.8293,9.2222
2006-06-08,1257.93,42.38,16.7699,5.4987,,34.2523,29.1068,29.1381,,,5.218,,9.0604,47.8595,31.3206,,58.1153,41.8502,46.6149,43.6274,,,7.4998,33.55,3.9686,,16.2288,52.1592,11.2788,,124.7192,29.4142,38.2844,35.4828,397.5235,34.6577,,25.706,14.4444,,44.4715,8.5129,10.68,,22.9575,18.7234,9.2005
2006-06-09,1252.3,42.78,13.7999,5.4808,,34.1576,28.9591,29.5464,,,5.2371,,9.0526,47.7146,31.2212,,57.8218,41.9354,46.316,43.6705,,,7.3468,33.88,3.9271,,16.17,52.8228,11.3316,,125.2606,29.4211,38.5635,35.3092,397.5235,34.0664,,25.7712,14.4721,,45.0747,8.5219,10.8,,23.247,18.7602,9.1208
2006-06-12,1237.44,42.42,13.1099,5.194,,34.0925,28.4112,28.4591,,,5.1904,,8.7375,46.6601,30.5607,,55.746,41.2275,45.4996,42.723,,,7.0357,33.6,3.8686,,15.9352,52.1524,11.114,,120.7551,28.8933,37.7781,35.0341,392.5893,33.2361,,24.9329,14.0665,,41.7097,8.0564,10.59,,22.5295,18.4426,9.1112
2006-06-13,1223.69,42.52,12.9199,5.2209,,33.613,27.5917,27.5941,,,5.0759,,8.5869,46.2778,30.5039,,55.1018,41.2996,45.6308,41.7152,,,7.1999,33.47,3.9343,,15.7884,52.0915,11.2854,,115.9666,28.1501,35.8567,34.0644,383.6759,31.4938,,25.1751,13.9927,,39.1647,7.8517,10.56,,21.9506,18.2216,9.0556
2006-06-14,1230.04,41.11,12.9199,5.0685,,34.2346,28.3302,28.6208,,,5.1289,,8.5732,46.1329,30.6104,,58.7023,40.7883,46.644,41.8875,,,7.111,33.68,3.9986,,16.0599,52.6197,11.6875,,115.342,27.7611,36.0839,33.7532,380.4129,32.5631,,25.9016,14.2877,,40.0507,8.0878,10.87,,21.7303,18.1249,9.0146
2006-06-15,1256.16,41.96,13.4599,5.1536,,35.1818,29.4213,30.0476,,,5.201,,8.669,47.161,31.2922,,60.7065,41.3061,47.2126,43.0934,,,7.3295,34.96,3.9571,,16.1994,53.1952,11.9446,,120.0223,28.1987,37.2133,34.6723,387.4163,34.0224,,28.3324,14.8776,,42.8691,8.5444,11.49,,21.9317,18.0006,9.0049
2006-06-16,1251.54,42.3,13.0999,5.1895,,34.7555,29.145,30.084,,,5.252,,8.6847,47.0028,31.6615,,61.229,41.2996,48.1967,42.7488,,,7.1048,35.09,3.8743,,16.2214,52.7822,12.0633,,119.9223,27.8931,36.9926,34.3177,384.8696,33.299,,29.3197,15.0251,,42.6051,8.5467,11.58,,21.9757,18.1801,8.959
2006-06-19,1240.13,41.21,13.0299,4.9923,,34.0452,28.2063,28.7299,,,5.1968,,8.5223,46.7589,31.2496,,60.6707,40.9522,47.7447,42.1545,,,7.0604,35.07,4.0021,,16.5517,52.5926,12.0237,,119.7141,27.7473,36.6876,34.1151,380.5721,33.3556,,29.4315,15.0251,,43.8022,8.5107,11.53,,21.5226,17.9085,8.9156
2006-06-20,1240.12,41.41,13.1599,4.9341,,34.0452,28.0157,28.451,,,5.218,,8.5223,46.7721,31.1928,,60.7351,40.8015,47.5333,42.2923,,,7.0937,35.48,3.8686,,16.5591,52.8092,11.9644,,120.9717,28.1223,37.0121,34.0716,382.0842,33.6764,,29.6177,15.0251,,44.7448,8.7041,12.23,,21.7429,17.8901,8.9349
2006-06-21,1252.2,41.96,13.0799,5.0237,,34.501,28.516,29.1381,,,5.2286,,8.5301,47.0951,31.903,,61.4509,41.0636,47.7593,43.2312,,,7.1419,36.65,3.8814,,16.9407,53.0192,12.1292,,124.7775,28.6224,38.6089,34.2381,384.9492,34.0916,,30.0369,15.145,,46.1304,8.7761,12.44,,22.2401,18.2262,8.8745
2006-06-22,1245.6,41.02,13.0499,5.0864,,34.7259,28.9496,28.8916,,,5.2605,,8.5692,46.8842,31.1147,,60.1696,41.0309,47.6135,42.077,,,7.3542,36.37,3.9529,,16.7939,52.2675,12.0303,,123.5117,28.5252,38.9529,34.4045,383.3575,33.8714,,30.2697,15.1634,,46.6866,8.7986,12.43,,22.045,17.9868,8.7658
2006-06-23,1244.5,41.2,13.0399,5.1088,,34.7555,29.1878,29.0088,,,5.2838,,8.5869,46.9962,31.4485,,59.6901,40.8146,47.6718,42.3354,,,7.2616,36.55,3.9057,,16.515,52.2066,11.8655,,123.1869,28.3862,38.7517,34.3105,379.9354,33.6261,,30.307,15.1542,,47.7611,8.7603,12.69,,22.0576,18.0973,8.7441
2006-06-26,1250.56,41.42,12.8699,5.0954,,35.3298,29.5881,29.122,,,5.2838,,8.5771,46.983,31.2993,,60.0479,40.749,47.0741,41.8703,,,7.2813,36.77,3.9571,,16.7499,52.2405,12.0501,,124.8358,28.8238,39.2061,34.3466,384.3921,33.8274,,29.6923,15.1818,,46.7902,8.8525,12.85,,22.2715,18.1387,8.7683
2006-06-27,1239.2,41.3,10.8499,4.9609,,35.5784,29.8978,28.253,,,5.2965,,8.5262,46.4097,31.2993,,58.645,40.8146,46.7607,40.9745,,,7.0888,36.48,3.8443,,16.7793,51.8884,11.8985,,122.554,28.3654,38.9724,34.2308,380.0946,32.9342,,28.053,14.9053,,45.2821,8.5512,12.43,,22.0953,18.1801,8.5509
2006-06-28,1246.0,41.38,10.7099,4.8175,,36.3243,30.56,28.5319,,,5.2796,,8.4362,46.4228,31.0578,,59.1532,40.8801,46.6951,40.5007,,,6.9147,36.7,3.7943,,16.9995,51.841,12.3006,,121.996,28.6641,39.0373,34.4841,380.8108,33.2235,,27.755,14.7117,,44.5846,8.342,11.98,,22.1897,18.2492,8.6611
2006-06-29,1272.87,43.47,10.9799,5.1447,,36.9696,31.432,29.797,,,5.2944,,8.4107,47.016,31.4485,,59.4109,41.9878,47.6208,41.0778,,,7.2789,38.52,3.88,,17.2271,52.5384,12.7356,,126.7513,29.6434,40.5952,35.1717,388.8488,34.6514,,27.9692,14.8961,,45.3481,8.8256,12.53,,22.3911,18.6451,8.7847
2006-06-30,1270.2,43.04,10.8199,5.0999,,36.7387,31.2223,29.995,,,5.2838,,8.5458,47.2796,31.6544,,58.6307,41.9878,47.7156,40.9314,,,7.069,38.68,3.8871,,17.1022,52.017,12.5247,,125.2772,29.1711,41.0301,34.8098,383.9942,35.2175,,28.8913,15.0897,,47.6386,8.866,12.14,,22.5799,18.6359,8.821
2006-07-03,1280.19,43.43,10.5999,5.2388,,37.1472,31.8369,30.3386,,,5.322,,8.5653,47.7805,31.5692,,58.194,42.1648,47.3584,40.1648,,,7.153,38.61,3.8914,,17.3958,52.8296,12.762,,126.9595,30.0115,41.5559,35.3236,389.7243,35.6012,,28.8447,15.1818,,49.109,8.7873,12.31,,22.4289,18.7791,8.7968
2006-07-05,1270.91,42.81,10.4299,5.0192,,37.8161,32.1943,30.3871,,,5.3305,,8.4988,48.0573,31.4698,,57.3852,41.6797,47.526,40.5007,,,7.0359,37.11,3.8057,,17.1389,52.6603,12.3599,,125.7103,29.6895,41.3157,35.367,390.0426,35.0162,,28.9192,15.3017,,50.4286,8.8795,11.94,,21.9254,18.4419,8.7168
2006-07-06,1274.08,41.88,10.2199,5.0371,,37.8753,32.1943,30.0193,,,5.3496,,8.5282,48.4395,31.3206,,57.8433,41.8829,49.011,39.4671,,,6.8839,36.8,3.8029,,17.2343,52.877,12.4258,,125.4021,29.7175,41.4585,35.5046,392.1118,35.0162,,29.2452,15.6059,,52.4458,8.6681,12.0,,21.9632,18.3957,8.6901
2006-07-07,1265.48,42.04,10.0999,4.8534,,37.6977,32.0132,29.3483,,,5.3623,,8.6299,48.255,31.2709,,57.2564,41.3258,48.6599,39.1139,,,6.8382,36.11,3.8071,,17.1022,51.7462,12.2347,,123.6782,29.6895,41.5104,35.3164,390.5997,34.7457,,29.0124,15.6519,,51.6634,8.6749,12.1,,21.7932,18.3171,8.4163
2006-07-10,1267.34,42.32,9.3399,4.8086,,38.047,32.0847,29.3645,,,5.3623,,8.7004,49.059,31.3845,,57.514,41.8829,48.9379,39.4068,,,6.7888,35.79,3.7786,,17.249,51.9154,11.9842,,123.9614,29.8085,41.6792,35.5624,392.6689,34.8149,,29.3197,16.0114,,52.6437,8.9313,12.24,,21.8625,18.4511,8.506
2006-07-11,1272.43,42.03,9.7999,4.8041,,38.6567,32.3563,30.5488,,,5.4133,,8.7278,49.6258,31.9243,,58.4303,42.4401,50.2253,39.3896,,,6.8691,35.66,3.6186,,16.9554,51.78,12.3072,,123.8115,30.0115,41.4974,35.5697,394.7381,34.9218,,28.705,15.6519,,50.3815,,11.98,,21.9883,18.8022,8.6223
2006-07-12,1258.6,42.6,9.7399,4.8758,,38.4022,32.3753,30.2658,,,5.3899,,8.763,49.3622,31.3419,,57.922,42.2631,50.474,39.2345,,,6.537,34.63,3.5129,,16.6178,51.1097,11.7864,,120.98,29.5775,40.8289,35.1499,388.6101,33.9532,,28.6584,15.6427,,49.5332,8.6816,11.95,,21.9191,18.5804,8.5302
